model,ec,n_seqs,frac_terminated,frac_good,n_good,frac_enzymes,n_enzymes,average_accuracy_level,frac_correct,n_correct,enrichment_factor,distribution_diff,avg_max_id,frac_50clusters,frac_70clusters,frac_90clusters,generated_ECs,split,average_prediction_similarity,similarity_to_train,log enrichment,count,log count
ZymCTRL,3.5.1.1,220,1.0,0.7818181818181819,172,1.0,172,3.994186046511628,0.9709302325581396,167,1.1203041144901609,,54.92460059880239,0.5149700598802395,0.7005988023952096,0.7844311377245509,"['3.5.1.1', '3.5.1.1', '3.1.1.47; 3.1.1.5; 3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.1.1.47; 3.1.1.5; 3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.1.1.47; 3.1.1.5; 3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.1.1.47; 3.1.1.5; 3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.38', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1', '3.5.1.1']",train,1.0,1.0,0.0493359309888787,52,1.7160033436347992
ZymCTRL,3.2.1.143,220,1.0,0.0363636363636363,8,1.0,8,4.0,1.0,8,3.5294117647058822,,47.6755625,1.0,1.0,1.0,"['3.2.1.143', '3.2.1.143', '3.2.1.143', '3.2.1.143', '3.2.1.143', '3.2.1.143', '3.2.1.143', '3.2.1.143']",train,1.0,1.0,0.5477023290053697,17,1.2304489213782739
ZymCTRL,1.1.1.81,220,1.0,0.5681818181818182,125,1.0,125,3.648,0.744,93,1.3129411764705885,,42.233952688172046,0.4838709677419355,0.8709677419354839,0.967741935483871,"['1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.81', '2.7.1.165', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.26', '2.7.1.165', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.81', '2.7.1.165', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '2.7.1.165', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.26', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.81', '1.1.1.95', '1.1.1.81']",train,0.9999998807907104,0.9999998807907104,0.1182452688872672,34,1.5314789170422551
ZymCTRL,2.3.1.179,220,1.0,0.9727272727272728,214,1.0,214,3.976635514018692,0.9766355140186916,209,4.507548526240115,,54.83161483253588,0.2105263157894736,0.7559808612440191,0.9473684210526316,"['2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.293', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.293', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.293', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.293', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.293', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179', '2.3.1.179']",train,0.9999998807907104,0.9999998807907104,0.65394041083867,13,1.1139433523068367
ZymCTRL,4.1.99.13,220,1.0,0.0,0,0.0,0,,0.0,0,0.0,,,,,,[],train,0.0,0.9999999403953552,-inf,11,1.0413926851582251
ZymCTRL,2.3.1.183,220,1.0,0.3409090909090909,75,0.9866666666666668,74,3.756756756756757,0.7567567567567568,56,3.2432432432432434,,32.51581071428571,0.9642857142857144,1.0,1.0,"['2.3.1.-', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.-', '2.3.1.-', '2.3.1.-', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.-', '2.3.1.-', '2.3.1.183', '2.3.1.-', '2.3.1.-', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183', '2.3.1.183']",train,0.9999999403953552,0.9999999403953552,0.5109795219806299,14,1.146128035678238
ZymCTRL,3.6.4.10,220,1.0,0.509090909090909,112,1.0,112,4.0,1.0,112,4.285714285714286,,72.65687232142857,0.125,0.3214285714285714,0.8928571428571429,"['3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10', '3.6.4.10']",train,0.9999999403953552,1.0,0.6320232147054056,14,1.146128035678238
ZymCTRL,4.4.1.21,220,1.0,0.9454545454545454,208,1.0,208,4.0,1.0,208,0.5042016806722689,,75.002425,0.0913461538461538,0.3798076923076923,0.7836538461538461,"['4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21', '4.4.1.21']",train,1.0,1.0,-0.2973957110088871,119,2.0755469613925306
ZymCTRL,3.6.1.9,220,1.0,0.9545454545454546,210,0.9904761904761904,208,3.879807692307693,0.8701923076923077,181,0.1046323416062895,,54.88619613259669,0.5966850828729282,0.9005524861878453,0.9723756906077348,"['3.6.1.8', '3.6.1.9', '3.6.1.8', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.1; 3.6.1.9', '3.6.1.8', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.-', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.-', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.-', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.9', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.8', '3.6.1.8', '3.6.1.8', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.-', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.1; 3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9', '3.6.1.9']",train,0.9999998211860656,0.9999998211860656,-0.9803340553333232,499,2.6981005456233897
ZymCTRL,2.7.13.3,220,1.0,0.2181818181818181,48,0.9791666666666666,47,4.0,0.8936170212765957,42,0.0926028001322897,,43.30439761904762,0.8333333333333334,0.9047619047619048,0.9285714285714286,"['2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3; 3.1.3.-', '2.7.13.3', '2.7.13.3; 3.1.3.-', '2.7.13.3', '2.7.13.3; 3.1.3.-', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3', '2.7.13.3; 3.1.3.-', '2.7.13.3', '2.7.13.3; 3.1.3.-', '2.7.13.3', '2.7.13.3']",train,1.0,1.0,-1.0333758808816096,579,2.762678563727436
